Customer ID,Count,Quarter,Customer Status,Churn Label,Churn Value,Churn Category,Churn Reason
5959-BELXA,1,Q3,Churned,Yes,1,Price,Price too high
2506-TNFCO,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
6060-DRTNL,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
8473-VUVJN,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
0196-VULGZ,1,Q3,Churned,Yes,1,Other,Deceased
1976-CFOCS,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
4631-OACRM,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
3755-JBMNH,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
6345-ULYRW,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
0013-EXCHZ,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
5550-VFRLC,1,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
2657-ALMWY,1,Q3,Churned,Yes,1,Price,Price too high
6284-AHOOQ,1,Q3,Churned,Yes,1,Other,Don't know
2460-FPSYH,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
5028-HTLJB,1,Q3,Churned,Yes,1,Price,Long distance charges
0875-CABNR,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
6982-UQZLY,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
0193-ESZXP,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
4369-HTUIF,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
5287-QWLKY,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
1891-UAWWU,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3096-JRDSO,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
2398-YPMUR,1,Q3,Churned,Yes,1,Other,Poor expertise of online support
1265-XTECC,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
4871-JTKJF,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
1415-YFWLT,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3500-RMZLT,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
2642-DTVCO,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
1363-TXLSL,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7136-RVDTZ,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
6927-WTFIV,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
3398-ZOUAA,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
4844-JJWUY,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
4785-QRJHC,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
1965-AKTSX,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
7248-VZQLC,1,Q3,Churned,Yes,1,Price,Price too high
0011-IGKFF,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
6496-SLWHQ,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
9912-GVSEQ,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
5383-MMTWC,1,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
6877-LGWXO,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
5167-GBFRE,1,Q3,Churned,Yes,1,Other,Poor expertise of online support
1324-NLTJE,1,Q3,Churned,Yes,1,Other,Don't know
5567-WSELE,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
6646-VRFOL,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
9090-SGQXL,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
6595-YGXIT,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
9835-ZIITK,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
5649-TJHOV,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
9253-QXKBE,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
8775-LHDJH,1,Q3,Churned,Yes,1,Other,Don't know
3097-NQYSN,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
3565-UNOCC,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
9190-MFJLN,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1095-JUDTC,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
5385-SUIRI,1,Q3,Churned,Yes,1,Competitor,Competitor offered higher download speeds
6328-ZPBGN,1,Q3,Churned,Yes,1,Price,Extra data charges
2856-NNASM,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
6769-DYBQN,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
2446-BEGGB,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
1496-GGSUK,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
3296-SILRA,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
5180-UCIIQ,1,Q3,Churned,Yes,1,Other,Moved
1977-STDKI,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
5813-UECBU,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
4342-HENTK,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1597-LHYNC,1,Q3,Churned,Yes,1,Price,Price too high
8651-ENBZX,1,Q3,Churned,Yes,1,Price,Long distance charges
9286-DOJGF,1,Q3,Churned,Yes,1,Dissatisfaction,Product dissatisfaction
9661-MHUMO,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
8884-ADFVN,1,Q3,Churned,Yes,1,Other,Don't know
2720-WGKHP,1,Q3,Churned,Yes,1,Other,Don't know
9776-CLUJA,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
3551-HUAZH,1,Q3,Churned,Yes,1,Price,Price too high
8634-MPHTR,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
2474-BRUCM,1,Q3,Churned,Yes,1,Other,Don't know
0616-ATFGB,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7235-NXZCP,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
6661-HBGWL,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
9317-WZPGV,1,Q3,Churned,Yes,1,Price,Extra data charges
3621-CEOVK,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
7632-MNYOY,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
9248-OJYKK,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
3398-FSHON,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
3319-DWOEP,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
0818-OCPZO,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
1389-CXMLU,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
5561-NWEVX,1,Q3,Churned,Yes,1,Price,Price too high
2272-QAGFO,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
3768-NLUBH,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
7359-SSBJK,1,Q3,Churned,Yes,1,Price,Lack of affordable download/upload speed
0685-MLYYM,1,Q3,Churned,Yes,1,Price,Long distance charges
7957-RYHQD,1,Q3,Churned,Yes,1,Price,Price too high
6230-BSUXY,1,Q3,Churned,Yes,1,Dissatisfaction,Network reliability
3990-QYKBE,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
9274-CNFMO,1,Q3,Churned,Yes,1,Competitor,Competitor offered more data
3005-NFMTA,1,Q3,Churned,Yes,1,Price,Price too high
5389-FFVKB,1,Q3,Churned,Yes,1,Dissatisfaction,Service dissatisfaction
8444-WRIDW,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
5868-YWPDW,1,Q3,Churned,Yes,1,Dissatisfaction,Limited range of services
1273-MTETI,1,Q3,Churned,Yes,1,Other,Don't know
5480-HPRRX,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
7234-FECYN,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
1400-MMYXY,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
7142-HVGBG,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
1564-NTYXF,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
0886-QGENL,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
8739-WWKDU,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
8685-WHQPW,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
7240-FQLHE,1,Q3,Churned,Yes,1,Attitude,Attitude of support person
6664-FPDAC,1,Q3,Churned,Yes,1,Attitude,Attitude of service provider
0786-VSSUD,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
6583-QGCSI,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
1980-KXVPM,1,Q3,Churned,Yes,1,Competitor,Competitor had better devices
0723-DRCLG,1,Q3,Churned,Yes,1,Other,Don't know
6894-LFHLY,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
8361-LTMKD,1,Q3,Churned,Yes,1,Competitor,Competitor made better offer
3841-NFECX,1,Q3,Stayed,No,0,,
4929-XIHVW,1,Q3,Joined,No,0,,
3413-BMNZE,1,Q3,Joined,No,0,,
8012-SOUDQ,1,Q3,Stayed,No,0,,
6575-SUVOI,1,Q3,Stayed,No,0,,
4667-QONEA,1,Q3,Stayed,No,0,,
5067-XJQFU,1,Q3,Stayed,No,0,,
1891-QRQSA,1,Q3,Stayed,No,0,,
2673-CXQEU,1,Q3,Stayed,No,0,,
0191-ZHSKZ,1,Q3,Stayed,No,0,,
2424-WVHPL,1,Q3,Joined,No,0,,
5386-THSLQ,1,Q3,Stayed,No,0,,
2639-UGMAZ,1,Q3,Stayed,No,0,,
3146-MSEGF,1,Q3,Stayed,No,0,,
1131-QQZEB,1,Q3,Stayed,No,0,,
2504-DSHIH,1,Q3,Stayed,No,0,,
9058-HRZSV,1,Q3,Stayed,No,0,,
4522-AKYLR,1,Q3,Stayed,No,0,,
0221-WMXNQ,1,Q3,Stayed,No,0,,
5046-NUHWD,1,Q3,Stayed,No,0,,
7529-ZDFXI,1,Q3,Stayed,No,0,,
3197-ARFOY,1,Q3,Stayed,No,0,,
4716-HHKQH,1,Q3,Stayed,No,0,,
3179-GBRWV,1,Q3,Stayed,No,0,,
4847-TAJYI,1,Q3,Stayed,No,0,,
6851-WEFYX,1,Q3,Stayed,No,0,,
3167-SNQPL,1,Q3,Stayed,No,0,,
2799-ARNLO,1,Q3,Stayed,No,0,,
5701-YVSVF,1,Q3,Stayed,No,0,,
5697-GOMBF,1,Q3,Stayed,No,0,,
2739-CACDQ,1,Q3,Stayed,No,0,,
6035-BXTTY,1,Q3,Stayed,No,0,,
0021-IKXGC,1,Q3,Joined,No,0,,
4654-DLAMQ,1,Q3,Stayed,No,0,,
4115-NZRKS,1,Q3,Stayed,No,0,,
3351-NGXYI,1,Q3,Stayed,No,0,,
8204-YJCLA,1,Q3,Stayed,No,0,,
9774-NRNAU,1,Q3,Stayed,No,0,,
0224-RLWWD,1,Q3,Joined,No,0,,
3951-NJCVI,1,Q3,Stayed,No,0,,
0177-PXBAT,1,Q3,Stayed,No,0,,
2519-ERQOJ,1,Q3,Stayed,No,0,,
0111-KLBQG,1,Q3,Stayed,No,0,,
1996-DBMUS,1,Q3,Stayed,No,0,,
2055-SIFSS,1,Q3,Stayed,No,0,,
2806-MLNTI,1,Q3,Stayed,No,0,,
5628-RKIFK,1,Q3,Stayed,No,0,,
5760-WRAHC,1,Q3,Stayed,No,0,,
1480-BKXGA,1,Q3,Stayed,No,0,,
9076-AXYIK,1,Q3,Stayed,No,0,,
4933-IKULF,1,Q3,Stayed,No,0,,
3780-DDGSE,1,Q3,Stayed,No,0,,
4612-SSVHJ,1,Q3,Stayed,No,0,,
5756-OZRIO,1,Q3,Stayed,No,0,,
4513-CXYIX,1,Q3,Stayed,No,0,,
4332-MUOEZ,1,Q3,Stayed,No,0,,
6705-LXORM,1,Q3,Stayed,No,0,,
4109-CYRBD,1,Q3,Stayed,No,0,,
8606-CIQUL,1,Q3,Stayed,No,0,,
0356-OBMAC,1,Q3,Stayed,No,0,,
1297-VQDRP,1,Q3,Stayed,No,0,,
4676-MQUEA,1,Q3,Stayed,No,0,,
7025-WCBNE,1,Q3,Stayed,No,0,,
6030-REHUX,1,Q3,Stayed,No,0,,
6522-YRBXD,1,Q3,Stayed,No,0,,
6689-VRRTK,1,Q3,Stayed,No,0,,
7134-MJPDY,1,Q3,Stayed,No,0,,
4881-JVQOD,1,Q3,Stayed,No,0,,
6797-UCJHZ,1,Q3,Stayed,No,0,,
2469-DTSGX,1,Q3,Stayed,No,0,,
4908-XAXAY,1,Q3,Stayed,No,0,,
3509-GWQGF,1,Q3,Stayed,No,0,,
3729-OWRVL,1,Q3,Stayed,No,0,,
7251-LJBQN,1,Q3,Stayed,No,0,,
2682-KEVRP,1,Q3,Stayed,No,0,,
9978-HYCIN,1,Q3,Stayed,No,0,,
8329-UTMVM,1,Q3,Stayed,No,0,,
6952-OMNWB,1,Q3,Stayed,No,0,,
6549-YMFAW,1,Q3,Stayed,No,0,,
1307-TVUFB,1,Q3,Stayed,No,0,,
7503-MIOGA,1,Q3,Stayed,No,0,,
2499-AJYUA,1,Q3,Stayed,No,0,,
6919-ELBGL,1,Q3,Stayed,No,0,,
3966-HRMZA,1,Q3,Joined,No,0,,
5671-RQRLP,1,Q3,Stayed,No,0,,
4785-NKHCX,1,Q3,Stayed,No,0,,
4250-WAROZ,1,Q3,Stayed,No,0,,
3523-BRGUW,1,Q3,Stayed,No,0,,
2123-AGEEN,1,Q3,Stayed,No,0,,
1258-YMZNM,1,Q3,Stayed,No,0,,
6259-WJQLC,1,Q3,Stayed,No,0,,
7508-SMHXL,1,Q3,Stayed,No,0,,
3956-CJUST,1,Q3,Stayed,No,0,,
4824-GUCBY,1,Q3,Stayed,No,0,,
6630-UJZMY,1,Q3,Stayed,No,0,,
9904-EHEVJ,1,Q3,Stayed,No,0,,
2826-DXLQO,1,Q3,Stayed,No,0,,
9489-UTFKA,1,Q3,Stayed,No,0,,
4849-PYRLQ,1,Q3,Stayed,No,0,,
2858-EIMXH,1,Q3,Stayed,No,0,,
6419-ZTTLE,1,Q3,Stayed,No,0,,
8242-SOQUO,1,Q3,Stayed,No,0,,
7460-ITWWP,1,Q3,Stayed,No,0,,
7868-TMWMZ,1,Q3,Stayed,No,0,,
4829-ZLJTK,1,Q3,Stayed,No,0,,
8883-GRDWQ,1,Q3,Stayed,No,0,,
9845-PEEKO,1,Q3,Stayed,No,0,,
1751-NCDLI,1,Q3,Stayed,No,0,,
2176-LVPNX,1,Q3,Stayed,No,0,,
3452-ABWRL,1,Q3,Stayed,No,0,,
1779-PWPMG,1,Q3,Stayed,No,0,,
3082-WQRVY,1,Q3,Stayed,No,0,,
2460-NGXBJ,1,Q3,Stayed,No,0,,
5268-DSMNQ,1,Q3,Stayed,No,0,,
6242-MBHPK,1,Q3,Stayed,No,0,,
4782-OSFXZ,1,Q3,Stayed,No,0,,
1282-IHQAC,1,Q3,Stayed,No,0,,
1641-RQDAY,1,Q3,Stayed,No,0,,
5461-QKNTN,1,Q3,Stayed,No,0,,
8089-UZWLX,1,Q3,Stayed,No,0,,
4468-KAZHE,1,Q3,Stayed,No,0,,
1543-LLLFT,1,Q3,Stayed,No,0,,
6507-ZJSUR,1,Q3,Stayed,No,0,,
9220-ZNKJI,1,Q3,Stayed,No,0,,
0723-VSOBE,1,Q3,Stayed,No,0,,
1004-NOZNR,1,Q3,Stayed,No,0,,
1251-STYSZ,1,Q3,Stayed,No,0,,
9681-KYGYB,1,Q3,Stayed,No,0,,
7005-CYUIL,1,Q3,Stayed,No,0,,
2388-LAESQ,1,Q3,Stayed,No,0,,
3108-PCCGG,1,Q3,Stayed,No,0,,
6729-GDNGC,1,Q3,Stayed,No,0,,
4238-HFHSN,1,Q3,Stayed,No,0,,
2692-BUCFV,1,Q3,Stayed,No,0,,
5651-WYIPH,1,Q3,Stayed,No,0,,
8752-GHJFU,1,Q3,Stayed,No,0,,
6896-SRVYQ,1,Q3,Stayed,No,0,,
9052-VKDUW,1,Q3,Stayed,No,0,,
2480-EJWYP,1,Q3,Stayed,No,0,,
6806-YDEUL,1,Q3,Stayed,No,0,,
0222-CNVPT,1,Q3,Stayed,No,0,,
6048-UWKAL,1,Q3,Stayed,No,0,,
9290-SHCMB,1,Q3,Stayed,No,0,,
2277-BKJKN,1,Q3,Stayed,No,0,,
8016-ZMGMO,1,Q3,Stayed,No,0,,
1728-CXQBE,1,Q3,Stayed,No,0,,
0481-SUMCB,1,Q3,Stayed,No,0,,
2811-POVEX,1,Q3,Stayed,No,0,,
7905-NJMXS,1,Q3,Stayed,No,0,,
9957-YODKZ,1,Q3,Stayed,No,0,,
3223-DWFIO,1,Q3,Stayed,No,0,,
3292-PBZEJ,1,Q3,Stayed,No,0,,
0993-OSGPT,1,Q3,Stayed,No,0,,
7108-DGVUU,1,Q3,Stayed,No,0,,
9906-NHHVC,1,Q3,Stayed,No,0,,
8152-UOBNY,1,Q3,Stayed,No,0,,
7351-KYHQH,1,Q3,Stayed,No,0,,
6374-NTQLP,1,Q3,Stayed,No,0,,
6267-DCFFZ,1,Q3,Stayed,No,0,,
2439-LYPMQ,1,Q3,Stayed,No,0,,
7426-WEIJX,1,Q3,Stayed,No,0,,
3761-FLYZI,1,Q3,Stayed,No,0,,
1060-ENTOF,1,Q3,Stayed,No,0,,
0999-QXNSA,1,Q3,Stayed,No,0,,
9365-SRSZE,1,Q3,Stayed,No,0,,
4918-FYJNT,1,Q3,Stayed,No,0,,
4854-CIDCF,1,Q3,Joined,No,0,,
3280-MRDOF,1,Q3,Stayed,No,0,,
6407-UTSLV,1,Q3,Joined,No,0,,
5935-FCCNB,1,Q3,Stayed,No,0,,
9705-IOVQQ,1,Q3,Stayed,No,0,,
1320-REHCS,1,Q3,Stayed,No,0,,
2057-BOYKM,1,Q3,Stayed,No,0,,
0134-XWXCE,1,Q3,Stayed,No,0,,
2307-FYNNL,1,Q3,Stayed,No,0,,
5605-XNWEN,1,Q3,Stayed,No,0,,
2519-LBNQL,1,Q3,Stayed,No,0,,
8623-ULFNQ,1,Q3,Stayed,No,0,,
7789-HKSBS,1,Q3,Stayed,No,0,,
2070-XYMFH,1,Q3,Stayed,No,0,,
5663-QBGIS,1,Q3,Stayed,No,0,,
3402-XRIUO,1,Q3,Stayed,No,0,,
8058-DMYRU,1,Q3,Stayed,No,0,,
3537-RYBHH,1,Q3,Stayed,No,0,,
0523-VNGTF,1,Q3,Stayed,No,0,,
7105-MXJLL,1,Q3,Stayed,No,0,,
7064-FRRSW,1,Q3,Stayed,No,0,,
1636-NTNCO,1,Q3,Stayed,No,0,,
3219-JQRSL,1,Q3,Stayed,No,0,,
1845-CSBRZ,1,Q3,Stayed,No,0,,
3723-BFBGR,1,Q3,Stayed,No,0,,
5692-ICXLW,1,Q3,Stayed,No,0,,
7020-OZKXZ,1,Q3,Stayed,No,0,,
0308-GIQJT,1,Q3,Stayed,No,0,,
8775-ERLNB,1,Q3,Joined,No,0,,
8309-IEYJD,1,Q3,Joined,No,0,,
7361-YPXFS,1,Q3,Stayed,No,0,,
6557-BZXLQ,1,Q3,Stayed,No,0,,
4832-VRBMR,1,Q3,Stayed,No,0,,
7901-TBKJX,1,Q3,Stayed,No,0,,
9919-FZDED,1,Q3,Stayed,No,0,,
7206-PQBBZ,1,Q3,Stayed,No,0,,
4079-VTGLK,1,Q3,Stayed,No,0,,
2931-VUVJN,1,Q3,Stayed,No,0,,
2878-RMWXY,1,Q3,Stayed,No,0,,
7375-WMVMT,1,Q3,Stayed,No,0,,
7622-FWGEW,1,Q3,Stayed,No,0,,
0380-NEAVX,1,Q3,Stayed,No,0,,
8495-LJDFO,1,Q3,Stayed,No,0,,
1302-UHBDD,1,Q3,Stayed,No,0,,
3597-YASZG,1,Q3,Stayed,No,0,,
3420-ZDBMA,1,Q3,Stayed,No,0,,
3398-GCPMU,1,Q3,Stayed,No,0,,
1013-QCWAM,1,Q3,Stayed,No,0,,
0336-PIKEI,1,Q3,Stayed,No,0,,
7322-OCWHC,1,Q3,Stayed,No,0,,
5732-IKGQH,1,Q3,Stayed,No,0,,
0093-EXYQL,1,Q3,Stayed,No,0,,
9168-INPSZ,1,Q3,Stayed,No,0,,
0015-UOCOJ,1,Q3,Stayed,No,0,,
5334-AFQJB,1,Q3,Stayed,No,0,,
2754-SDJRD,1,Q3,Stayed,No,0,,
1465-LNTLJ,1,Q3,Stayed,No,0,,
4706-DGAHW,1,Q3,Joined,No,0,,
8552-OBVRU,1,Q3,Stayed,No,0,,
9776-OJUZI,1,Q3,Stayed,No,0,,
0869-PAPRP,1,Q3,Stayed,No,0,,
4238-JSSWH,1,Q3,Stayed,No,0,,
9121-PHQSR,1,Q3,Stayed,No,0,,
9796-MVYXX,1,Q3,Stayed,No,0,,
7268-IGMFD,1,Q3,Stayed,No,0,,
0013-SMEOE,1,Q3,Stayed,No,0,,
2573-GYRUU,1,Q3,Stayed,No,0,,
6486-LHTMA,1,Q3,Stayed,No,0,,
4083-BFNYK,1,Q3,Stayed,No,0,,
1089-HDMKP,1,Q3,Stayed,No,0,,
0141-YEAYS,1,Q3,Stayed,No,0,,
9603-OAIHC,1,Q3,Joined,No,0,,
8406-LNMHF,1,Q3,Stayed,No,0,,
0023-UYUPN,1,Q3,Stayed,No,0,,
6360-SVNWV,1,Q3,Stayed,No,0,,
9050-IKDZA,1,Q3,Joined,No,0,,
1197-BVMVG,1,Q3,Stayed,No,0,,
5198-EFNBM,1,Q3,Stayed,No,0,,
7516-GMHUV,1,Q3,Stayed,No,0,,
6614-YWYSC,1,Q3,Stayed,No,0,,
8735-SDUFN,1,Q3,Stayed,No,0,,
7016-NVRIC,1,Q3,Stayed,No,0,,
9825-YCXWZ,1,Q3,Stayed,No,0,,
2000-DHJUY,1,Q3,Stayed,No,0,,
9796-BPKIW,1,Q3,Stayed,No,0,,
9137-NOQKA,1,Q3,Joined,No,0,,
7748-UMTRK,1,Q3,Stayed,No,0,,
6463-MVYRY,1,Q3,Stayed,No,0,,
4526-ZJJTM,1,Q3,Stayed,No,0,,
5315-CKEQK,1,Q3,Stayed,No,0,,
0907-HQNTS,1,Q3,Stayed,No,0,,
8250-ZNGGW,1,Q3,Stayed,No,0,,
8166-ORCHU,1,Q3,Stayed,No,0,,
1855-CFULU,1,Q3,Stayed,No,0,,
8628-MFKAX,1,Q3,Stayed,No,0,,
9508-ILZDG,1,Q3,Stayed,No,0,,
6128-AQBMT,1,Q3,Stayed,No,0,,
4295-YURET,1,Q3,Stayed,No,0,,
7693-QPEFS,1,Q3,Stayed,No,0,,
0924-BJCRC,1,Q3,Stayed,No,0,,
5533-NHFRF,1,Q3,Stayed,No,0,,
4360-QRAVE,1,Q3,Stayed,No,0,,
8433-WPJTV,1,Q3,Stayed,No,0,,
5387-ASZNZ,1,Q3,Stayed,No,0,,
2277-DJJDL,1,Q3,Stayed,No,0,,
6963-EZQEE,1,Q3,Stayed,No,0,,
2452-KDRRH,1,Q3,Stayed,No,0,,
5248-RPYWW,1,Q3,Stayed,No,0,,
7923-IYJWY,1,Q3,Stayed,No,0,,
1658-TJVOA,1,Q3,Stayed,No,0,,
0674-DGMAQ,1,Q3,Stayed,No,0,,
2761-XECQW,1,Q3,Stayed,No,0,,
8059-UDZFY,1,Q3,Stayed,No,0,,
7740-BTPUX,1,Q3,Stayed,No,0,,
8648-PFRMP,1,Q3,Stayed,No,0,,
8996-ZROXE,1,Q3,Stayed,No,0,,
2207-QPJED,1,Q3,Stayed,No,0,,
0516-QREYC,1,Q3,Stayed,No,0,,
3865-QBWSJ,1,Q3,Stayed,No,0,,
5857-TYBCJ,1,Q3,Stayed,No,0,,
4176-RELJR,1,Q3,Stayed,No,0,,
7924-GJZFI,1,Q3,Stayed,No,0,,
5897-ZYEKH,1,Q3,Stayed,No,0,,
5456-ITGIC,1,Q3,Stayed,No,0,,
8070-AAWZP,1,Q3,Stayed,No,0,,
6860-YRJZP,1,Q3,Stayed,No,0,,
9391-DXGGG,1,Q3,Stayed,No,0,,
9844-FELAJ,1,Q3,Stayed,No,0,,
8395-ETZKQ,1,Q3,Stayed,No,0,,
8336-TAVKX,1,Q3,Stayed,No,0,,
0581-BXBUB,1,Q3,Stayed,No,0,,
5150-ITWWB,1,Q3,Joined,No,0,,
9281-OFDMF,1,Q3,Stayed,No,0,,
7636-OWBPG,1,Q3,Stayed,No,0,,
0549-CYCQN,1,Q3,Stayed,No,0,,
0928-JMXNP,1,Q3,Stayed,No,0,,
3629-ZNKXA,1,Q3,Stayed,No,0,,
4827-LTQRJ,1,Q3,Stayed,No,0,,
0136-IFMYD,1,Q3,Stayed,No,0,,
5144-TVGLP,1,Q3,Stayed,No,0,,
9659-ZTWSM,1,Q3,Stayed,No,0,,
2195-VVRJF,1,Q3,Stayed,No,0,,
1125-SNVCK,1,Q3,Stayed,No,0,,
2545-EBUPK,1,Q3,Joined,No,0,,
2172-EJXVF,1,Q3,Stayed,No,0,,
8659-HDIYE,1,Q3,Stayed,No,0,,
4680-KUTAJ,1,Q3,Stayed,No,0,,
2883-ILGWO,1,Q3,Stayed,No,0,,
1167-OYZJF,1,Q3,Stayed,No,0,,
4806-DXQCE,1,Q3,Stayed,No,0,,
5996-NRVXR,1,Q3,Stayed,No,0,,
0100-DUVFC,1,Q3,Stayed,No,0,,
5397-TUPSH,1,Q3,Stayed,No,0,,
6773-LQTVT,1,Q3,Stayed,No,0,,
9402-ORRAH,1,Q3,Stayed,No,0,,
4840-ORQXB,1,Q3,Stayed,No,0,,
3982-DQLUS,1,Q3,Stayed,No,0,,
3756-VNWDH,1,Q3,Stayed,No,0,,
2921-XWDJH,1,Q3,Stayed,No,0,,
9799-CAYJJ,1,Q3,Joined,No,0,,
6814-ZPWFQ,1,Q3,Stayed,No,0,,
5019-GQVCR,1,Q3,Stayed,No,0,,
2880-FPNAE,1,Q3,Joined,No,0,,
1568-BEKZM,1,Q3,Stayed,No,0,,
2045-BMBTJ,1,Q3,Stayed,No,0,,
6741-EGCBI,1,Q3,Stayed,No,0,,
1730-ZMAME,1,Q3,Stayed,No,0,,
5913-INRQV,1,Q3,Stayed,No,0,,
6185-TASNN,1,Q3,Joined,No,0,,
1925-LFCZZ,1,Q3,Stayed,No,0,,
8707-RMEZH,1,Q3,Stayed,No,0,,
9373-WSLOY,1,Q3,Stayed,No,0,,
9819-FBNSV,1,Q3,Stayed,No,0,,
9544-PYPSJ,1,Q3,Stayed,No,0,,
3878-AVSOQ,1,Q3,Joined,No,0,,
3258-SYSWS,1,Q3,Stayed,No,0,,
0512-FLFDW,1,Q3,Stayed,No,0,,
2107-FBPTK,1,Q3,Stayed,No,0,,
1016-DJTSV,1,Q3,Stayed,No,0,,
5699-BNCAS,1,Q3,Stayed,No,0,,
2900-PHPLN,1,Q3,Stayed,No,0,,
4039-PIMHX,1,Q3,Stayed,No,0,,
7826-VVKWT,1,Q3,Stayed,No,0,,
5288-AHOUP,1,Q3,Stayed,No,0,,
7134-HBPBS,1,Q3,Stayed,No,0,,
4415-WNGVR,1,Q3,Stayed,No,0,,
1309-XGFSN,1,Q3,Stayed,No,0,,
0650-BWOZN,1,Q3,Stayed,No,0,,
4304-XUMGI,1,Q3,Stayed,No,0,,
9481-IEBZY,1,Q3,Stayed,No,0,,
1080-BWSYE,1,Q3,Stayed,No,0,,
3786-WOVKF,1,Q3,Stayed,No,0,,
5816-SCGFC,1,Q3,Stayed,No,0,,
9278-VZKCD,1,Q3,Stayed,No,0,,
8261-GWDBQ,1,Q3,Stayed,No,0,,
6173-GOLSU,1,Q3,Stayed,No,0,,
8720-RQSBJ,1,Q3,Joined,No,0,,
