Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
4654-DLAMQ,1,F,69,No,Yes,Yes,No,0
4115-NZRKS,1,F,72,No,Yes,No,No,0
3351-NGXYI,1,F,70,No,Yes,No,No,0
8204-YJCLA,1,M,78,No,Yes,Yes,No,0
9774-NRNAU,1,M,77,No,Yes,Yes,No,0
0224-RLWWD,1,F,73,No,Yes,No,No,0
3951-NJCVI,1,F,76,No,Yes,Yes,No,0
0177-PXBAT,1,M,78,No,Yes,Yes,No,0
2519-ERQOJ,1,M,74,No,Yes,No,No,0
0111-KLBQG,1,M,71,No,Yes,Yes,Yes,1
1996-DBMUS,1,F,72,No,Yes,Yes,No,0
2055-SIFSS,1,F,75,No,Yes,Yes,No,0
2806-MLNTI,1,M,79,No,Yes,Yes,No,0
5628-RKIFK,1,F,76,No,Yes,No,No,0
5760-WRAHC,1,F,78,No,Yes,No,No,0
1480-BKXGA,1,M,75,No,Yes,Yes,No,0
4933-IKULF,1,F,71,No,Yes,No,No,0
3780-DDGSE,1,M,77,No,Yes,Yes,Yes,1
4612-SSVHJ,1,F,74,No,Yes,No,No,0
5756-OZRIO,1,M,73,No,Yes,Yes,No,0
4513-CXYIX,1,F,73,No,Yes,Yes,No,0
4332-MUOEZ,1,M,78,No,Yes,Yes,No,0
6705-LXORM,1,F,79,No,Yes,Yes,No,0
4109-CYRBD,1,M,77,No,Yes,Yes,No,0
8606-CIQUL,1,M,77,No,Yes,Yes,Yes,1
0356-OBMAC,1,F,80,No,Yes,No,No,0
1297-VQDRP,1,M,80,No,Yes,Yes,Yes,1
4676-MQUEA,1,M,80,No,Yes,Yes,No,0
7025-WCBNE,1,M,74,No,Yes,No,No,0
6030-REHUX,1,F,76,No,Yes,Yes,No,0
6522-YRBXD,1,M,68,No,Yes,Yes,No,0
6689-VRRTK,1,F,71,No,Yes,No,No,0
7134-MJPDY,1,F,69,No,Yes,No,No,0
4881-JVQOD,1,M,73,No,Yes,Yes,Yes,3
6797-UCJHZ,1,F,74,No,Yes,Yes,No,0
2469-DTSGX,1,F,72,No,Yes,No,No,0
4908-XAXAY,1,F,70,No,Yes,No,No,0
3509-GWQGF,1,M,74,No,Yes,No,No,0
3729-OWRVL,1,M,80,No,Yes,No,No,0
7251-LJBQN,1,F,74,No,Yes,No,No,0
2682-KEVRP,1,F,65,No,Yes,No,No,0
9978-HYCIN,1,M,72,No,Yes,Yes,Yes,1
8329-UTMVM,1,M,76,No,Yes,No,No,0
6952-OMNWB,1,M,75,No,Yes,Yes,No,0
6549-YMFAW,1,M,70,No,Yes,Yes,No,0
1307-TVUFB,1,M,66,No,Yes,No,No,0
7503-MIOGA,1,F,68,No,Yes,Yes,No,0
2499-AJYUA,1,F,69,No,Yes,Yes,No,0
6919-ELBGL,1,M,75,No,Yes,Yes,No,0
3966-HRMZA,1,F,74,No,Yes,No,No,0
5671-RQRLP,1,F,72,No,Yes,Yes,No,0
4785-NKHCX,1,M,65,No,Yes,No,No,0
4250-WAROZ,1,M,70,No,Yes,Yes,Yes,3
3523-BRGUW,1,M,65,No,Yes,No,No,0
2123-AGEEN,1,F,66,No,Yes,No,No,0
1258-YMZNM,1,F,70,No,Yes,No,No,0
6259-WJQLC,1,M,77,No,Yes,No,No,0
7508-SMHXL,1,F,72,No,Yes,No,No,0
3956-CJUST,1,F,67,No,Yes,No,No,0
4824-GUCBY,1,F,77,No,Yes,No,No,0
6630-UJZMY,1,F,73,No,Yes,Yes,No,0
9904-EHEVJ,1,F,66,No,Yes,Yes,Yes,1
2826-DXLQO,1,M,80,No,Yes,Yes,No,0
9489-UTFKA,1,M,76,No,Yes,Yes,No,0
4849-PYRLQ,1,F,80,No,Yes,No,No,0
2858-EIMXH,1,F,69,No,Yes,Yes,No,0
6419-ZTTLE,1,M,69,No,Yes,Yes,No,0
8242-SOQUO,1,F,73,No,Yes,No,No,0
7460-ITWWP,1,F,67,No,Yes,Yes,No,0
7868-TMWMZ,1,F,69,No,Yes,Yes,No,0
4829-ZLJTK,1,F,80,No,Yes,Yes,No,0
8883-GRDWQ,1,M,68,No,Yes,No,No,0
9845-PEEKO,1,F,71,No,Yes,No,No,0
1751-NCDLI,1,M,74,No,Yes,Yes,No,0
2176-LVPNX,1,F,69,No,Yes,No,No,0
3452-ABWRL,1,M,70,No,Yes,No,No,0
1779-PWPMG,1,F,73,No,Yes,Yes,No,0
3082-WQRVY,1,M,73,No,Yes,Yes,No,0
2460-NGXBJ,1,M,65,No,Yes,Yes,Yes,1
5268-DSMNQ,1,F,65,No,Yes,Yes,No,0
6242-MBHPK,1,F,67,No,Yes,Yes,No,0
4782-OSFXZ,1,F,72,No,Yes,Yes,No,0
1282-IHQAC,1,M,68,No,Yes,No,No,0
1641-RQDAY,1,F,77,No,Yes,Yes,Yes,2
5461-QKNTN,1,M,71,No,Yes,Yes,No,0
8089-UZWLX,1,F,75,No,Yes,No,No,0
4468-KAZHE,1,F,70,No,Yes,Yes,No,0
1543-LLLFT,1,M,77,No,Yes,Yes,No,0
6507-ZJSUR,1,M,76,No,Yes,Yes,No,0
9220-ZNKJI,1,F,67,No,Yes,Yes,No,0
0723-VSOBE,1,F,67,No,Yes,No,No,0
1004-NOZNR,1,M,71,No,Yes,No,Yes,2
1251-STYSZ,1,F,66,No,Yes,No,No,0
9681-KYGYB,1,M,75,No,Yes,Yes,No,0
7005-CYUIL,1,F,78,No,Yes,Yes,No,0
3108-PCCGG,1,M,75,No,Yes,Yes,No,0
6729-GDNGC,1,F,71,No,Yes,No,No,0
4238-HFHSN,1,M,66,No,Yes,Yes,No,0
2692-BUCFV,1,M,79,No,Yes,No,No,0
5651-WYIPH,1,F,69,No,Yes,No,No,0
8752-GHJFU,1,M,70,No,Yes,Yes,No,0
6896-SRVYQ,1,M,69,No,Yes,No,No,0
9052-VKDUW,1,F,68,No,Yes,Yes,No,0
2480-EJWYP,1,F,66,No,Yes,Yes,No,0
6806-YDEUL,1,F,67,No,Yes,No,No,0
6048-UWKAL,1,F,73,No,Yes,Yes,No,0
9290-SHCMB,1,F,74,No,Yes,No,No,0
2277-BKJKN,1,F,70,No,Yes,Yes,No,0
8016-ZMGMO,1,F,73,No,Yes,Yes,No,0
1728-CXQBE,1,M,79,No,Yes,Yes,No,0
0481-SUMCB,1,F,74,No,Yes,No,No,0
2811-POVEX,1,F,74,No,Yes,Yes,Yes,3
7905-NJMXS,1,M,68,No,Yes,Yes,No,0
9957-YODKZ,1,M,75,No,Yes,Yes,No,0
3223-DWFIO,1,M,77,No,Yes,No,No,0
3292-PBZEJ,1,M,75,No,Yes,No,No,0
0993-OSGPT,1,F,78,No,Yes,Yes,No,0
7108-DGVUU,1,F,73,No,Yes,Yes,No,0
9906-NHHVC,1,F,75,No,Yes,No,No,0
8152-UOBNY,1,F,66,No,Yes,No,No,0
7351-KYHQH,1,F,67,No,Yes,No,No,0
6374-NTQLP,1,M,67,No,Yes,Yes,Yes,2
6267-DCFFZ,1,F,68,No,Yes,Yes,No,0
2439-LYPMQ,1,M,79,No,Yes,Yes,No,0
7426-WEIJX,1,M,71,No,Yes,Yes,Yes,1
3761-FLYZI,1,F,69,No,Yes,Yes,No,0
1060-ENTOF,1,F,70,No,Yes,Yes,No,0
0999-QXNSA,1,M,72,No,Yes,No,Yes,1
9365-SRSZE,1,M,71,No,Yes,Yes,No,0
4918-FYJNT,1,F,68,No,Yes,Yes,No,0
4854-CIDCF,1,F,74,No,Yes,No,No,0
3280-MRDOF,1,M,69,No,Yes,No,No,0
6407-UTSLV,1,F,76,No,Yes,No,No,0
5935-FCCNB,1,F,79,No,Yes,No,No,0
9705-IOVQQ,1,M,80,No,Yes,Yes,Yes,2
1320-REHCS,1,M,75,No,Yes,No,No,0
2057-BOYKM,1,F,70,No,Yes,Yes,No,0
0134-XWXCE,1,F,76,No,Yes,No,No,0
2307-FYNNL,1,M,67,No,Yes,No,No,0
5605-XNWEN,1,M,77,No,Yes,Yes,No,0
2519-LBNQL,1,M,80,No,Yes,Yes,No,0
8623-ULFNQ,1,F,79,No,Yes,No,No,0
7789-HKSBS,1,F,79,No,Yes,Yes,No,0
2070-XYMFH,1,F,66,No,Yes,No,No,0
5663-QBGIS,1,M,65,No,Yes,Yes,No,0
3402-XRIUO,1,F,73,No,Yes,Yes,No,0
8058-DMYRU,1,M,69,No,Yes,No,No,0
3537-RYBHH,1,F,78,No,Yes,Yes,No,0
0523-VNGTF,1,F,78,No,Yes,No,No,0
7105-MXJLL,1,F,76,No,Yes,Yes,No,0
7064-FRRSW,1,M,71,No,Yes,No,No,0
1636-NTNCO,1,M,72,No,Yes,No,No,0
3219-JQRSL,1,F,70,No,Yes,Yes,No,0
1845-CSBRZ,1,F,71,No,Yes,Yes,Yes,1
3723-BFBGR,1,M,74,No,Yes,No,No,0
5692-ICXLW,1,M,75,No,Yes,No,No,0
7020-OZKXZ,1,F,65,No,Yes,No,No,0
0308-GIQJT,1,M,80,No,Yes,No,No,0
8775-ERLNB,1,M,76,No,Yes,Yes,No,0
8309-IEYJD,1,F,73,No,Yes,No,No,0
7361-YPXFS,1,F,67,No,Yes,No,No,0
6557-BZXLQ,1,M,66,No,Yes,No,No,0
4832-VRBMR,1,M,65,No,Yes,Yes,No,0
7901-TBKJX,1,M,76,No,Yes,No,No,0
9919-FZDED,1,M,79,No,Yes,Yes,No,0
7206-PQBBZ,1,M,76,No,Yes,Yes,No,0
4079-VTGLK,1,M,77,No,Yes,Yes,No,0
2931-VUVJN,1,F,71,No,Yes,Yes,No,0
2878-RMWXY,1,M,75,No,Yes,Yes,No,0
7375-WMVMT,1,M,75,No,Yes,Yes,No,0
7622-FWGEW,1,M,71,No,Yes,Yes,No,0
0380-NEAVX,1,M,72,No,Yes,No,No,0
8495-LJDFO,1,F,76,No,Yes,No,No,0
1302-UHBDD,1,M,70,No,Yes,No,No,0
3597-YASZG,1,F,73,No,Yes,Yes,No,0
3420-ZDBMA,1,M,78,No,Yes,No,No,0
3398-GCPMU,1,F,74,No,Yes,Yes,No,0
1013-QCWAM,1,F,73,No,Yes,Yes,No,0
0336-PIKEI,1,M,69,No,Yes,Yes,No,0
7322-OCWHC,1,M,73,No,Yes,Yes,No,0
5732-IKGQH,1,M,79,No,Yes,Yes,No,0
0093-EXYQL,1,F,72,No,Yes,No,No,0
9168-INPSZ,1,F,75,No,Yes,Yes,No,0
0015-UOCOJ,1,F,68,No,Yes,No,No,0
5334-AFQJB,1,M,66,No,Yes,No,No,0
2754-SDJRD,1,F,74,No,Yes,No,No,0
1465-LNTLJ,1,M,78,No,Yes,Yes,No,0
4706-DGAHW,1,M,73,No,Yes,No,No,0
8552-OBVRU,1,F,79,No,Yes,Yes,Yes,3
9776-OJUZI,1,F,69,No,Yes,No,No,0
0869-PAPRP,1,F,68,No,Yes,Yes,No,0
4238-JSSWH,1,F,70,No,Yes,Yes,No,0
9121-PHQSR,1,M,69,No,Yes,Yes,No,0
9796-MVYXX,1,F,75,No,Yes,No,No,0
7268-IGMFD,1,M,75,No,Yes,No,No,0
0013-SMEOE,1,F,67,No,Yes,Yes,No,0
2573-GYRUU,1,M,65,No,Yes,Yes,No,0
6486-LHTMA,1,F,67,No,Yes,Yes,No,0
4083-BFNYK,1,F,74,No,Yes,Yes,No,0
1089-HDMKP,1,M,72,No,Yes,No,Yes,1
0141-YEAYS,1,F,77,No,Yes,No,No,0
9603-OAIHC,1,M,72,No,Yes,No,No,0
8406-LNMHF,1,M,75,No,Yes,Yes,No,0
0023-UYUPN,1,F,79,No,Yes,Yes,No,0
6360-SVNWV,1,F,72,No,Yes,No,No,0
9050-IKDZA,1,F,66,No,Yes,No,No,0
1197-BVMVG,1,F,65,No,Yes,No,No,0
5198-EFNBM,1,M,66,No,Yes,Yes,No,0
7516-GMHUV,1,M,77,No,Yes,Yes,No,0
6614-YWYSC,1,M,68,No,Yes,Yes,No,0
8735-SDUFN,1,F,65,No,Yes,Yes,No,0
7016-NVRIC,1,M,73,No,Yes,Yes,No,0
9825-YCXWZ,1,F,69,No,Yes,No,No,0
2000-DHJUY,1,F,67,No,Yes,Yes,No,0
9796-BPKIW,1,M,67,No,Yes,No,No,0
9137-NOQKA,1,M,80,No,Yes,No,No,0
7748-UMTRK,1,F,80,No,Yes,No,Yes,1
6463-MVYRY,1,F,67,No,Yes,No,No,0
4526-ZJJTM,1,F,72,No,Yes,Yes,No,0
5315-CKEQK,1,M,73,No,Yes,Yes,Yes,2
0907-HQNTS,1,F,74,No,Yes,Yes,No,0
8250-ZNGGW,1,F,79,No,Yes,No,No,0
8166-ORCHU,1,M,73,No,Yes,Yes,No,0
1855-CFULU,1,F,65,No,Yes,No,No,0
8628-MFKAX,1,F,79,No,Yes,Yes,No,0
9508-ILZDG,1,F,79,No,Yes,No,No,0
6128-AQBMT,1,M,65,No,Yes,Yes,No,0
4295-YURET,1,F,78,No,Yes,Yes,Yes,1
7693-QPEFS,1,M,75,No,Yes,No,No,0
0924-BJCRC,1,F,70,No,Yes,Yes,No,0
5533-NHFRF,1,M,75,No,Yes,No,No,0
4360-QRAVE,1,M,75,No,Yes,No,No,0
8433-WPJTV,1,F,76,No,Yes,Yes,Yes,3
5387-ASZNZ,1,F,72,No,Yes,No,No,0
2277-DJJDL,1,M,69,No,Yes,Yes,No,0
6963-EZQEE,1,M,69,No,Yes,Yes,No,0
2452-KDRRH,1,M,76,No,Yes,No,No,0
5248-RPYWW,1,F,78,No,Yes,Yes,Yes,1
7923-IYJWY,1,M,68,No,Yes,No,No,0
1658-TJVOA,1,F,65,No,Yes,No,No,0
0674-DGMAQ,1,M,78,No,Yes,Yes,No,0
2761-XECQW,1,M,67,No,Yes,Yes,No,0
8059-UDZFY,1,F,73,No,Yes,No,Yes,2
7740-BTPUX,1,M,72,No,Yes,Yes,No,0
8648-PFRMP,1,F,71,No,Yes,No,No,0
8996-ZROXE,1,M,78,No,Yes,No,No,0
2207-QPJED,1,F,66,No,Yes,Yes,No,0
0516-QREYC,1,F,78,No,Yes,No,No,0
3865-QBWSJ,1,M,76,No,Yes,No,Yes,2
5857-TYBCJ,1,M,72,No,Yes,Yes,No,0
4176-RELJR,1,M,73,No,Yes,No,No,0
7924-GJZFI,1,F,75,No,Yes,Yes,No,0
5897-ZYEKH,1,F,74,No,Yes,Yes,No,0
5456-ITGIC,1,M,76,No,Yes,Yes,No,0
8070-AAWZP,1,M,68,No,Yes,Yes,No,0
6860-YRJZP,1,M,66,No,Yes,No,No,0
9391-DXGGG,1,F,70,No,Yes,No,No,0
9844-FELAJ,1,F,65,No,Yes,Yes,Yes,2
8395-ETZKQ,1,M,73,No,Yes,Yes,Yes,1
8336-TAVKX,1,F,68,No,Yes,Yes,No,0
0581-BXBUB,1,F,76,No,Yes,No,No,0
5150-ITWWB,1,M,65,No,Yes,No,No,0
9281-OFDMF,1,M,76,No,Yes,No,No,0
7636-OWBPG,1,M,79,No,Yes,No,No,0
0549-CYCQN,1,M,69,No,Yes,No,No,0
0928-JMXNP,1,M,78,No,Yes,Yes,No,0
3629-ZNKXA,1,M,77,No,Yes,No,No,0
4827-LTQRJ,1,F,70,No,Yes,Yes,Yes,2
0136-IFMYD,1,M,71,No,Yes,Yes,No,0
5144-TVGLP,1,M,68,No,Yes,No,No,0
9659-ZTWSM,1,M,71,No,Yes,Yes,No,0
2195-VVRJF,1,M,74,No,Yes,Yes,No,0
1125-SNVCK,1,F,78,No,Yes,No,No,0
2545-EBUPK,1,F,70,No,Yes,No,No,0
2172-EJXVF,1,F,65,No,Yes,No,No,0
8659-HDIYE,1,F,68,No,Yes,No,No,0
4680-KUTAJ,1,F,73,No,Yes,No,No,0
2883-ILGWO,1,M,68,No,Yes,No,No,0
1167-OYZJF,1,F,65,No,Yes,Yes,No,0
4806-DXQCE,1,F,77,No,Yes,Yes,No,0
5996-NRVXR,1,M,68,No,Yes,Yes,No,0
0100-DUVFC,1,M,66,No,Yes,Yes,No,0
5397-TUPSH,1,M,76,No,Yes,Yes,No,0
6773-LQTVT,1,F,67,No,Yes,Yes,Yes,1
9402-ORRAH,1,F,80,No,Yes,No,No,0
4840-ORQXB,1,F,67,No,Yes,No,No,0
3982-DQLUS,1,M,78,No,Yes,Yes,Yes,1
3756-VNWDH,1,M,66,No,Yes,Yes,No,0
2921-XWDJH,1,F,76,No,Yes,Yes,No,0
9799-CAYJJ,1,F,79,No,Yes,Yes,No,0
6814-ZPWFQ,1,M,67,No,Yes,No,No,0
5019-GQVCR,1,M,74,No,Yes,No,No,0
2880-FPNAE,1,M,69,No,Yes,Yes,No,0
1568-BEKZM,1,M,65,No,Yes,Yes,No,0
2045-BMBTJ,1,F,80,No,Yes,No,No,0
6741-EGCBI,1,M,69,No,Yes,No,No,0
1730-ZMAME,1,F,74,No,Yes,No,No,0
5913-INRQV,1,M,71,No,Yes,Yes,No,0
6185-TASNN,1,M,71,No,Yes,No,No,0
1925-LFCZZ,1,M,71,No,Yes,No,No,0
8707-RMEZH,1,F,67,No,Yes,Yes,No,0
9373-WSLOY,1,M,80,No,Yes,Yes,No,0
9819-FBNSV,1,M,75,No,Yes,Yes,No,0
9544-PYPSJ,1,F,67,No,Yes,Yes,Yes,2
3878-AVSOQ,1,F,68,No,Yes,No,No,0
3258-SYSWS,1,M,75,No,Yes,No,No,0
0512-FLFDW,1,F,74,No,Yes,Yes,No,0
2107-FBPTK,1,F,80,No,Yes,No,No,0
1016-DJTSV,1,M,66,No,Yes,No,No,0
5699-BNCAS,1,M,79,No,Yes,No,No,0
2900-PHPLN,1,F,73,No,Yes,Yes,No,0
4039-PIMHX,1,M,74,No,Yes,Yes,No,0
7826-VVKWT,1,F,69,No,Yes,Yes,Yes,1
5288-AHOUP,1,M,71,No,Yes,No,No,0
7134-HBPBS,1,F,65,No,Yes,No,No,0
4415-WNGVR,1,F,73,No,Yes,Yes,No,0
1309-XGFSN,1,M,72,No,Yes,Yes,Yes,1
0650-BWOZN,1,F,71,No,Yes,No,No,0
4304-XUMGI,1,M,74,No,Yes,Yes,Yes,2
9481-IEBZY,1,M,69,No,Yes,Yes,No,0
1080-BWSYE,1,M,76,No,Yes,Yes,No,0
3786-WOVKF,1,F,69,No,Yes,Yes,No,0
5816-SCGFC,1,F,73,No,Yes,No,No,0
9278-VZKCD,1,F,67,No,Yes,Yes,No,0
8261-GWDBQ,1,F,70,No,Yes,Yes,No,0
6173-GOLSU,1,M,79,No,Yes,Yes,No,0
8720-RQSBJ,1,M,69,No,Yes,No,No,0
7225-CBZPL,1,M,79,No,Yes,Yes,No,0
3692-JHONH,1,F,70,No,Yes,Yes,No,0
1200-TUZHR,1,F,70,No,Yes,No,No,0
7130-CTCUS,1,M,79,No,Yes,Yes,No,0
0420-HLGXF,1,F,72,No,Yes,No,No,0
3657-COGMW,1,F,76,No,Yes,No,No,0
4334-HOWRP,1,M,70,No,Yes,Yes,No,0
4098-NAUKP,1,M,70,No,Yes,Yes,Yes,1
3308-JSGML,1,M,77,No,Yes,Yes,No,0
6199-IWKGC,1,F,71,No,Yes,Yes,No,0
2675-DHUTR,1,M,80,No,Yes,Yes,No,0
7446-YPODE,1,M,75,No,Yes,No,No,0
9522-BNTHX,1,F,72,No,Yes,No,No,0
0531-ZZJWQ,1,M,68,No,Yes,Yes,No,0
2688-BHGOG,1,M,73,No,Yes,No,No,0
0916-QOFDP,1,F,79,No,Yes,Yes,Yes,1
8910-LEDAG,1,M,72,No,Yes,Yes,No,0
3452-GWUIN,1,F,78,No,Yes,Yes,No,0
7278-CKDNC,1,M,76,No,Yes,No,No,0
8450-UYIBU,1,F,77,No,Yes,No,No,0
3836-FZSDJ,1,M,69,No,Yes,Yes,No,0
0187-QSXOE,1,M,71,No,Yes,Yes,No,0
7733-UDMTP,1,F,65,No,Yes,No,No,0
6904-JLBGY,1,F,78,No,Yes,No,No,0
6917-YACBP,1,F,80,No,Yes,No,No,0
4223-WOZCM,1,M,71,No,Yes,No,No,0
5917-RYRMG,1,M,79,No,Yes,No,No,0
8224-DWCKX,1,M,78,No,Yes,No,No,0
1768-HNVGJ,1,F,80,No,Yes,No,No,0
4395-PZMSN,1,M,67,No,Yes,No,No,0
5446-DKWYW,1,F,74,No,Yes,Yes,Yes,1
8107-KNCIM,1,M,73,No,Yes,Yes,No,0
5451-YHYPW,1,F,75,No,Yes,Yes,No,0
7629-WFGLW,1,F,80,No,Yes,Yes,No,0
8818-DOPVL,1,F,65,No,Yes,No,No,0
7044-YAACC,1,M,70,No,Yes,Yes,No,0
8189-XRIKE,1,F,80,No,Yes,No,No,0
3740-RLMVT,1,M,79,No,Yes,Yes,No,0
2186-QZEYA,1,F,68,No,Yes,No,No,0
5599-HVLTW,1,F,73,No,Yes,No,No,0
9208-OLGAQ,1,F,70,No,Yes,No,No,0
3244-CQPHU,1,F,77,No,Yes,No,No,0
2674-MLXMN,1,F,73,No,Yes,No,No,0
9708-HPXWZ,1,M,74,No,Yes,No,No,0
5792-JALQC,1,F,78,No,Yes,No,No,0
2675-OTVVJ,1,M,76,No,Yes,Yes,No,0
0537-QYZZN,1,M,66,No,Yes,Yes,Yes,2
3340-QBBFM,1,M,65,No,Yes,Yes,No,0
2277-VWCNI,1,F,65,No,Yes,No,No,0
7576-JMYWV,1,F,76,No,Yes,Yes,Yes,1
5227-JSCFE,1,M,74,No,Yes,Yes,No,0
1608-GMEWB,1,M,76,No,Yes,No,No,0
2665-NPTGL,1,F,79,No,Yes,Yes,No,0
0442-ZXKVS,1,F,79,No,Yes,Yes,No,0
0575-CUQOV,1,M,76,No,Yes,Yes,No,0
5329-KRDTM,1,M,73,No,Yes,Yes,No,0
0707-HOVVN,1,F,79,No,Yes,No,No,0
9518-XXBXE,1,M,80,No,Yes,Yes,No,0
0423-UDIJQ,1,M,74,No,Yes,No,No,0
9029-FEGVJ,1,F,68,No,Yes,Yes,No,0
8999-XXGNS,1,F,70,No,Yes,Yes,No,0
0471-ARVMX,1,F,70,No,Yes,Yes,No,0
7524-VRLPL,1,M,71,No,Yes,No,No,0
4884-TVUQF,1,F,80,No,Yes,No,No,0
8065-BVEPF,1,M,80,No,Yes,No,No,0
6350-XFYGW,1,M,80,No,Yes,No,No,0
8755-IWJHN,1,M,73,No,Yes,Yes,No,0
4480-QQRHC,1,F,72,No,Yes,No,No,0
0929-PECLO,1,F,74,No,Yes,No,No,0
9470-YFUYI,1,M,69,No,Yes,Yes,No,0
7402-EYFXX,1,M,65,No,Yes,No,No,0
1986-PHGZF,1,M,73,No,Yes,No,No,0
8024-XNAFQ,1,F,66,No,Yes,No,No,0
2988-GBIVW,1,F,68,No,Yes,Yes,No,0
5956-YHHRX,1,M,75,No,Yes,No,No,0
6008-NAIXK,1,M,72,No,Yes,No,No,0
4007-NHVHI,1,F,69,No,Yes,No,No,0
8979-CAMGB,1,M,67,No,Yes,No,No,0
7813-ZGGAW,1,M,68,No,Yes,No,No,0
6583-KQJLK,1,F,66,No,Yes,Yes,No,0
6139-ZZRBQ,1,M,79,No,Yes,No,No,0
7594-LZNWR,1,M,67,No,Yes,No,No,0
3996-ZNWYK,1,M,77,No,Yes,Yes,Yes,1
8760-ZRHKE,1,F,80,No,Yes,Yes,Yes,1
5216-WASFJ,1,F,68,No,Yes,Yes,No,0
4948-WBBKL,1,F,80,No,Yes,No,No,0
8348-JLBUG,1,M,77,No,Yes,Yes,No,0
3339-EAQNV,1,M,75,No,Yes,Yes,No,0
5730-RIITO,1,F,73,No,Yes,No,No,0
7515-LODFU,1,M,67,No,Yes,No,No,0
8041-TMEID,1,M,73,No,Yes,Yes,No,0
6941-KXRRV,1,F,65,No,Yes,Yes,No,0
4501-UYKBC,1,F,65,No,Yes,No,No,0
5304-EFJLP,1,M,72,No,Yes,Yes,No,0
8875-AKBYH,1,M,78,No,Yes,No,No,0
0533-UCAAU,1,M,72,No,Yes,Yes,No,0
1394-SUIUH,1,F,70,No,Yes,Yes,No,0
8565-WUXZU,1,M,77,No,Yes,Yes,No,0
2055-BFOCC,1,M,65,No,Yes,Yes,No,0
4584-LBNMK,1,M,79,No,Yes,Yes,No,0
3898-GUYTS,1,F,71,No,Yes,No,No,0
3703-KBKZP,1,M,70,No,Yes,No,No,0
5117-IFGPS,1,M,73,No,Yes,Yes,No,0
2197-OMWGI,1,F,65,No,Yes,Yes,Yes,1
7852-LECYP,1,M,79,No,Yes,Yes,No,0
8595-SIZNC,1,F,69,No,Yes,Yes,No,0
8920-NAVAY,1,M,66,No,Yes,No,No,0
9699-UBQFS,1,F,76,No,Yes,Yes,No,0
1261-FWTTE,1,M,78,No,Yes,No,No,0
3528-HFRIQ,1,M,73,No,Yes,Yes,No,0
3320-VEOYC,1,M,65,No,Yes,No,No,0
9758-MFWGD,1,F,75,No,Yes,Yes,Yes,2
1360-JYXKQ,1,F,68,No,Yes,Yes,No,0
6925-BAYGL,1,F,79,No,Yes,Yes,No,0
4135-FRWKJ,1,F,66,No,Yes,Yes,Yes,1
6551-ZCOTS,1,M,73,No,Yes,No,No,0
5995-SNNEW,1,M,80,No,Yes,Yes,No,0
5371-VYLSX,1,F,65,No,Yes,No,No,0
4128-ETESU,1,F,73,No,Yes,Yes,No,0
3295-YVUSR,1,M,73,No,Yes,No,No,0
8016-NCFVO,1,M,70,No,Yes,No,No,0
4119-ZYPZY,1,M,67,No,Yes,No,No,0
1078-TDCRN,1,F,75,No,Yes,Yes,No,0
2080-CAZNM,1,F,78,No,Yes,No,No,0
1028-FFNJK,1,M,79,No,Yes,Yes,No,0
0786-IVLAW,1,F,72,No,Yes,No,No,0
4282-ACRXS,1,M,69,No,Yes,Yes,No,0
7668-XCFYV,1,F,77,No,Yes,Yes,No,0
5336-UFNZP,1,F,65,No,Yes,Yes,Yes,3
9233-PSYHO,1,F,68,No,Yes,No,No,0
8777-MBMTS,1,F,65,No,Yes,Yes,No,0
2615-YVMYX,1,M,68,No,Yes,Yes,No,0
2851-STERV,1,M,79,No,Yes,No,No,0
5419-JKZNQ,1,M,65,No,Yes,Yes,No,0
1409-PHXTF,1,M,77,No,Yes,Yes,No,0
9591-YVTEB,1,M,77,No,Yes,No,No,0
9309-BZGNT,1,M,69,No,Yes,Yes,No,0
8075-GXIUB,1,M,79,No,Yes,Yes,No,0
6723-WSNTY,1,F,73,No,Yes,Yes,No,0
2144-BFDSO,1,F,70,No,Yes,Yes,No,0
5647-FXOTP,1,F,71,No,Yes,Yes,No,0
6078-VESFR,1,M,78,No,Yes,Yes,No,0
9866-OCCKE,1,F,73,No,Yes,Yes,No,0
2786-GCDPI,1,F,75,No,Yes,No,No,0
3733-UOCWF,1,M,78,No,Yes,Yes,No,0
8490-BXHEO,1,M,67,No,Yes,No,No,0
7173-TETGO,1,F,66,No,Yes,Yes,No,0
6435-VWCCY,1,M,71,No,Yes,Yes,No,0
6726-NNFWD,1,F,74,No,Yes,Yes,No,0
7856-GANIL,1,M,71,No,Yes,Yes,No,0
0248-PGHBZ,1,F,69,No,Yes,No,No,0
7472-EQOAV,1,M,76,No,Yes,Yes,Yes,2
5985-BEHZK,1,F,78,No,Yes,Yes,No,0
9279-CJEOJ,1,F,77,No,Yes,No,No,0
8029-XYPWT,1,M,72,No,Yes,Yes,No,0
6646-JPPHA,1,F,76,No,Yes,No,No,0
7658-UYUQS,1,M,71,No,Yes,Yes,No,0
8746-BFOAJ,1,M,79,No,Yes,No,No,0
8023-QHAIO,1,F,72,No,Yes,Yes,No,0
8133-ANHHJ,1,F,77,No,Yes,No,No,0
1707-HABPF,1,F,65,No,Yes,No,No,0
6847-KJLTS,1,F,72,No,Yes,Yes,No,0
4619-EVPHY,1,F,65,No,Yes,Yes,No,0
4462-CYWMH,1,M,65,No,Yes,Yes,No,0
